time,P_gen_01_MW,P_gen_02_MW,P_gen_03_MW,P_gen_04_MW,P_gen_05_MW,P_gen_06_MW,P_gen_07_MW,P_gen_08_MW,P_gen_09_MW,P_gen_10_MW,Q_gen_01_Mvar,Q_gen_02_Mvar,Q_gen_03_Mvar,Q_gen_04_Mvar,Q_gen_05_Mvar,Q_gen_06_Mvar,Q_gen_07_Mvar,Q_gen_08_Mvar,Q_gen_09_Mvar,Q_gen_10_Mvar,V_bus_01,V_bus_02,V_bus_03,V_bus_04,V_bus_05,V_bus_06,V_bus_07,V_bus_08,V_bus_09,V_bus_10,V_bus_11,V_bus_12,V_bus_13,V_bus_14,V_bus_15,V_bus_16,V_bus_17,V_bus_18,V_bus_19,V_bus_20,V_bus_21,V_bus_22,V_bus_23,V_bus_24,V_bus_25,V_bus_26,V_bus_27,V_bus_28,V_bus_29,V_bus_30,V_bus_31,V_bus_32,V_bus_33,V_bus_34,V_bus_35,V_bus_36,V_bus_37,V_bus_38,V_bus_39,f_gen_01,f_gen_02,f_gen_03,f_gen_04,f_gen_05,f_gen_06,f_gen_07,f_gen_08,f_gen_09,f_gen_10
0,247.352261273966,699.116952392246,672.468436689094,653.082058117456,517.001575315051,646.130159821521,525.643122908954,535.987289333204,821.977002538217,950.42814425992,178.514463804071,156.180960293536,138.262339677886,44.6487567663441,137.308386721733,221.895608855346,188.546916430546,13.8484055552004,43.6269834569362,226.716692479406,1.02689619675705,1.02001666624597,0.99447483961839,0.960052914488354,0.958759194400415,0.959595583265732,0.953428280202794,0.95459830027182,1.02020748978919,0.965720464430389,0.96248971145941,0.945223402898302,0.964270555325827,0.965187824060215,0.973078921276371,0.991037183180515,0.995070011903285,0.993422115057645,0.990604030237737,0.987464309584295,0.997579428206033,1.02295995468122,1.02167673627957,0.999263896725713,1.02837994251279,1.01926682520478,1.00205421142613,1.01980305097993,1.02109290474891,1.04990032627657,0.982000407484284,0.984100409692964,0.997200872807602,1.01230087613236,1.04940108840344,1.06360108401266,1.02750044803667,1.02650102943883,1.0300000719806,60,60,60,60,60,60,60,60,60,60
0.2,247.352147745071,699.116875730087,672.468339706033,653.081739041182,517.001256606137,646.130016465863,525.643241488003,535.987282931208,821.976581197761,950.431725245661,178.514127017439,156.180854278296,138.262193264818,44.6484893727895,137.308618915998,221.895644835238,188.546756533802,13.8483873878241,43.6269131685302,226.715712880076,1.02689634378284,1.02001685759086,0.994475040116049,0.960053108719427,0.95875938752272,0.959595776101752,0.953428472315214,0.954598491454614,1.02020762188374,0.965720652071003,0.962489901630435,0.945223589244182,0.964270745017948,0.965188021132473,0.973079138955677,0.991037411654313,0.99507023484134,0.993422330404824,0.990604276065881,0.987464585016073,0.997579651095649,1.02296017059666,1.0216769419533,0.999264124040779,1.02838009875034,1.01926704806138,1.00205443309992,1.01980331134105,1.02109317049967,1.04990045693871,0.982000579005199,0.984100570900671,0.997201083025544,1.01230119020072,1.04940130699953,1.06360124211743,1.02750060259845,1.02650129160951,1.03000011870622,59.9999979038618,59.999997571694,59.9999975493403,59.9999970162923,59.9999967670842,59.9999973615192,59.9999974020685,59.9999976695916,59.9999969668573,59.9999987836974
0.4,247.352218092851,699.116723760728,672.468164854075,653.081361639069,517.000884414698,646.129809866064,525.643137139853,535.987186002709,821.976092568697,950.435484704017,178.513762703417,156.180753131528,138.262044059416,44.6482250024715,137.308789170982,221.895577278759,188.546543677481,13.8483413713596,43.6268219703308,226.714758639993,1.02689648089711,1.0200170221294,0.994475214203374,0.960053285264132,0.958759568883695,0.959595957779237,0.953428654400047,0.954598673034264,1.02020775024188,0.965720825861157,0.962490078889232,0.94522376174441,0.964270919399559,0.965188199058754,0.97307932626899,0.991037604366685,0.995070424180451,0.993422515063769,0.990604478408985,0.98746481063787,0.997579833734196,1.02296033924555,1.02167710315841,0.999264314759182,1.02838021901172,1.01926723217719,1.00205461843999,1.01980352857608,1.02109339171522,1.04990055558314,0.982000744034681,0.984100719918018,0.997201250466193,1.01230144479778,1.04940146607249,1.06360134982795,1.02750071619575,1.02650150633936,1.03000016337049,59.9999957145334,59.9999955577163,59.9999955509847,59.9999950637978,59.9999946636475,59.9999952629817,59.9999951590603,59.9999956783764,59.9999950999276,59.9999970049888
0.6,247.35190462781,699.116568182073,672.468013607168,653.081187704122,517.000629309251,646.129569637328,525.642814456399,535.987081091968,821.975900788041,950.437540087147,178.513622771089,156.180693553986,138.261969631768,44.6480807357574,137.308816669092,221.895462063568,188.546354615397,13.8483055509414,43.6267205643762,226.714392626111,1.02689652586455,1.02001704629394,0.994475239185839,0.960053319651259,0.958759612541999,0.959596001863173,0.953428701879723,0.954598721623847,1.02020779355855,0.965720861934769,0.962490118067935,0.945223797966544,0.964270954063293,0.965188230987169,0.973079348359209,0.991037621773341,0.995070441989751,0.993422536206915,0.990604487500228,0.987464827011134,0.997579844401366,1.022960337746,1.02167709880461,0.999264330623479,1.02838021859646,1.01926723232162,1.00205462629739,1.01980351649809,1.02109337440733,1.04990055784362,0.982000780813263,0.984100745404836,0.997201240088831,1.01230146760403,1.04940145199876,1.06360130764405,1.02750070980737,1.02650147541243,1.03000017857566,59.9999940338879,59.9999943974097,59.9999944514378,59.9999946360277,59.9999944932387,59.9999943612691,59.9999942497888,59.9999944082486,59.9999949527771,59.9999943586762
0.8,247.351644502021,699.11655373899,672.46804441793,653.081286728971,517.000719945857,646.129526212919,525.642776165619,535.98704469732,821.976188999109,950.434923998617,178.513910467193,156.180710399892,138.262054035867,44.6481487675236,137.308688158259,221.895491666939,188.546381008994,13.8483715662576,43.6266753165716,226.715283095974,1.02689638912936,1.02001684293784,0.994475020133488,0.960053104706681,0.958759400236745,0.959595788849726,0.953428494064471,0.954598516570043,1.02020766358892,0.965720649152829,0.96248990465261,0.945223588050834,0.964270739573376,0.965188010297433,0.973079105652974,0.991037366929576,0.99507019283339,0.993422297824962,0.990604210848697,0.987464538640993,0.997579594018811,1.0229600920912,1.02167685351485,0.999264074901395,1.02838004290673,1.01926696898686,1.0020543707611,1.01980319076653,1.02109303516246,1.04990040987001,0.982000570674875,0.984100548431793,0.997200971921189,1.01230116063239,1.04940121508332,1.0636010753349,1.02750054732654,1.02650112277428,1.03000013409431,59.9999934559826,59.9999937660327,59.9999938740924,59.9999944662808,59.9999949130723,59.9999943494354,59.9999944671441,59.9999936918416,59.9999948530335,59.9999918043979
1,247.351919448914,699.116650101119,672.468208792161,653.081399449671,517.000997704739,646.129856362282,525.643092250139,535.987115098243,821.976456109469,950.428913480958,178.514465299017,156.18077075031,138.262231281765,44.648332965707,137.308465454197,221.895634079564,188.546577690938,13.8484934426564,43.6266901016509,226.717022777616,1.02689613197341,1.02001650365959,0.99447465088492,0.96005272883502,0.958759018711514,0.959595405388814,0.953428116387122,0.954598142528851,1.02020741569325,0.965720272081748,0.962489524218583,0.945223215958439,0.964270361507435,0.965187625896465,0.973078694472808,0.991036940258187,0.99506978189358,0.993421901286815,0.990603758590716,0.987464063594078,0.99757917147838,1.02295968149004,1.02167644552061,0.999263645090658,1.02837976212162,1.0192665756457,1.00205397218291,1.01980273929526,1.02109257282773,1.04990017057094,0.982000194217386,0.98410020178925,0.997200544261644,1.0123006520705,1.04940082684498,1.06360071622983,1.02750028868048,1.0265006552755,1.03000005001758,59.9999929154556,59.9999930308482,59.9999931528418,59.9999937866105,59.9999943446027,59.9999939661539,59.9999939609786,59.9999929808452,59.9999937595388,59.9999905544695
1.00057336886188,236.228680693504,686.756578177661,659.743334850513,649.680787780485,516.380869651466,642.82478880114,522.907655814032,533.124534391845,820.795824843278,919.600346731584,175.452622658255,156.103279262859,135.974605972368,42.4291521549772,137.044459568501,219.639341061795,186.18425095226,12.3735171122891,41.9460439575049,222.566071577845,1.02773441731466,1.02183454524837,0.996986947941422,0.963407139534945,0.962813443725584,0.963834219290202,0.957756161619938,0.958520572927559,1.02161292314912,0.969631409024432,0.966537807515529,0.949044355944958,0.968012318682626,0.968567216655886,0.975811916254728,0.993505029518508,0.997483387151124,0.995877939269492,0.992769450124974,0.989552313016905,0.999881933995099,1.02502794394943,1.02372158307754,1.0017086732603,1.03001538435617,1.0212859607661,1.00425562430787,1.02167193246355,1.02288340677924,1.05123392084647,0.98682724385705,0.987916074123638,0.999075943047454,1.0143142518995,1.05117030056567,1.06509111203767,1.02888383830529,1.02806447087649,1.03034080866475,60.0001067998932,60.0001684460173,60.0001459995168,60.0000449147848,60.000004597351,60.0000348041225,60.0000385139249,60.0000436361898,60.0000084709572,60.0000170676972
1.00130141443886,237.071455006129,686.718564282724,659.692774184209,649.631111870725,516.363277244904,642.77222270482,522.867891614087,532.967480997558,820.723771601098,919.311708455199,175.337648416557,156.107845679249,135.972968685964,42.4154103403329,137.051467630029,219.629677959923,186.167486412457,12.3964421256432,41.9537946492858,222.597869175591,1.02772742634868,1.02183273229225,0.996990853237156,0.963416425552747,0.962823412981877,0.963844536433525,0.957765223057941,0.958529067608921,1.02161490799824,0.969642821902901,0.966548854897624,0.949055345331309,0.968023669880519,0.968578161498681,0.97582332254364,0.993516794054731,0.99749263696995,0.995885340303762,0.992782503136153,0.989566238183647,0.999894318838539,1.0250400521687,1.0237334021291,1.00172079665294,1.03000527049226,1.02129132252049,1.00426260365793,1.02168554018734,1.02289888530129,1.05120724424609,0.986840511086704,0.987928575488826,0.999087376744887,1.01432930938179,1.0511815119975,1.06509961957152,1.02888206837568,1.02808206703199,1.03033980428862,60.0002459279408,60.0003915251525,60.0003404643393,60.0001103096448,60.0000178006973,60.0000870711062,60.0000954967927,60.0001097212759,60.0000277211829,60.0000508909583
1.00202946001584,237.781177641764,686.687608226659,659.651400722943,649.589586216733,516.348367427774,642.728025046603,522.834464943696,532.835440161689,820.66303736266,919.067418709617,175.241205094868,156.112053242442,135.971950814415,42.4039105403398,137.05770319526,219.621482042219,186.153453006528,12.4156463527851,41.9603681087398,222.624611502034,1.02772156419126,1.0218312879769,0.996994246305503,0.963424331402459,0.962831878131599,0.96385329583998,0.957772914573905,0.958536277572919,1.02161659277601,0.969652521793793,0.966558240536487,0.949064684099124,0.968033318567192,0.968587475431213,0.975833071830673,0.99352686678298,0.997500574454542,0.99589170431897,0.992793732964441,0.98957824229834,0.999904912953259,1.02505041291466,1.02374352488803,1.00173117347713,1.02999684493634,1.02129598695992,1.00426862952769,1.02169718296828,1.02291211171497,1.05118484526286,0.986851798977724,0.9879392316374,0.999097252332052,1.01434232187514,1.05119110655596,1.06510696983105,1.02888064950021,1.02809708741294,1.0303389637732,60.0003749634044,60.0006152257335,60.0005356290267,60.0001765745369,60.0000313453336,60.0001400968893,60.0001532360031,60.0001790544265,60.0000480220862,60.0000850052164
1.00328210549117,238.754351044222,686.647718688003,659.597547940926,649.533333126451,516.327642838773,642.667526970574,522.788739387661,532.654920648598,820.579564259749,918.729451006802,175.109589397595,156.118607397921,135.971366703065,42.3883022849622,137.067022176949,219.610123966808,186.134396096044,12.4417786848321,41.9694961859835,222.661313259695,1.02771359043145,1.02182957516146,0.996999158672441,0.963435349294594,0.962843611915435,0.963865433555276,0.957783566002684,0.958546259867682,1.0216189134139,0.969665990021351,0.9665712630397,0.949077648991775,0.968046721270956,0.96860044435908,0.975846756451049,0.993541049467804,0.997511798599523,0.995900739424515,0.992809662766394,0.989595325826796,0.999919807341322,1.02506498541028,1.02375778288151,1.00174577699411,1.02998555047204,1.02130274219877,1.00427724212327,1.02171357961383,1.02293069686594,1.05115461742244,0.986867482923819,0.987954091245484,0.999111343778271,1.0143609139654,1.05120460378166,1.06511745951995,1.0288788911788,1.02811815311358,1.03033781874868,60.0005781524661,60.0010012141233,60.0008726679841,60.0002921916828,60.0000552934884,60.0002327432845,60.0002539866158,60.0003043882989,60.0000849141554,60.0001442478368
