time,P_generator,Q_generator,V_bus_01,V_bus_02,V_bus_03,V_bus_04,V_bus_05,V_bus_06,V_bus_07,V_bus_08,V_bus_09,V_bus_10,V_bus_11,V_bus_12,V_bus_13,V_bus_14,V_bus_15,V_bus_16,V_bus_17,V_bus_18,V_bus_19,V_bus_20,V_bus_21,V_bus_22,V_bus_23,V_bus_24,V_bus_25,V_bus_26,V_bus_27,V_bus_28,V_bus_29,V_bus_30,V_bus_31,V_bus_32,V_bus_33,V_bus_34,V_bus_35,V_bus_36,V_bus_37,V_bus_38,V_bus_39,f_gen_01,f_gen_02,f_gen_03,f_gen_04,f_gen_05,f_gen_06,f_gen_07,f_gen_08,f_gen_09,f_gen_10
0,8.21977002538218,0.436269834569362,1.02689619675705,1.02001666624597,0.99447483961839,0.960052914488354,0.958759194400415,0.959595583265732,0.953428280202794,0.95459830027182,1.02020748978919,0.965720464430389,0.96248971145941,0.945223402898302,0.964270555325827,0.965187824060215,0.973078921276371,0.991037183180515,0.995070011903285,0.993422115057645,0.990604030237737,0.987464309584295,0.997579428206033,1.02295995468122,1.02167673627957,0.999263896725713,1.02837994251279,1.01926682520478,1.00205421142613,1.01980305097993,1.02109290474891,1.04990032627657,0.982000407484284,0.984100409692964,0.997200872807602,1.01230087613236,1.04940108840344,1.06360108401266,1.02750044803667,1.02650102943883,1.0300000719806,1,1,1,1,1,1,1,1,1,1
0.2,8.21976581197761,0.436269131685302,1.02689634378284,1.02001685759086,0.994475040116049,0.960053108719427,0.95875938752272,0.959595776101752,0.953428472315214,0.954598491454614,1.02020762188374,0.965720652071003,0.962489901630435,0.945223589244182,0.964270745017948,0.965188021132473,0.973079138955677,0.991037411654313,0.99507023484134,0.993422330404824,0.990604276065881,0.987464585016073,0.997579651095649,1.02296017059666,1.0216769419533,0.999264124040779,1.02838009875034,1.01926704806138,1.00205443309992,1.01980331134105,1.02109317049967,1.04990045693871,0.982000579005199,0.984100570900671,0.997201083025544,1.01230119020072,1.04940130699953,1.06360124211743,1.02750060259845,1.02650129160951,1.03000011870622,0.999999965064363,0.999999959528234,0.999999959155672,0.999999950271538,0.99999994611807,0.999999956025321,0.999999956701142,0.99999996115986,0.999999949447621,0.99999997972829
0.4,8.21976092568697,0.436268219703308,1.02689648089711,1.0200170221294,0.994475214203374,0.960053285264132,0.958759568883695,0.959595957779237,0.953428654400047,0.954598673034264,1.02020775024188,0.965720825861157,0.962490078889232,0.94522376174441,0.964270919399559,0.965188199058754,0.97307932626899,0.991037604366685,0.995070424180451,0.993422515063769,0.990604478408985,0.98746481063787,0.997579833734196,1.02296033924555,1.02167710315841,0.999264314759182,1.02838021901172,1.01926723217719,1.00205461843999,1.01980352857608,1.02109339171522,1.04990055558314,0.982000744034681,0.984100719918018,0.997201250466193,1.01230144479778,1.04940146607249,1.06360134982795,1.02750071619575,1.02650150633936,1.03000016337049,0.999999928575556,0.999999925961939,0.999999925849744,0.999999917729963,0.999999911060791,0.999999921049695,0.999999919317671,0.99999992797294,0.999999918332127,0.999999950083147
0.6,8.21975900788041,0.436267205643762,1.02689652586455,1.02001704629394,0.994475239185839,0.960053319651259,0.958759612541999,0.959596001863173,0.953428701879723,0.954598721623847,1.02020779355855,0.965720861934769,0.962490118067935,0.945223797966544,0.964270954063293,0.965188230987169,0.973079348359209,0.991037621773341,0.995070441989751,0.993422536206915,0.990604487500228,0.987464827011134,0.997579844401366,1.022960337746,1.02167709880461,0.999264330623479,1.02838021859646,1.01926723232162,1.00205462629739,1.01980351649809,1.02109337440733,1.04990055784362,0.982000780813263,0.984100745404836,0.997201240088831,1.01230146760403,1.04940145199876,1.06360130764405,1.02750070980737,1.02650147541243,1.03000017857566,0.999999900564799,0.999999906623495,0.999999907523963,0.999999910600461,0.999999908220644,0.999999906021152,0.999999904163147,0.999999906804143,0.999999915879619,0.999999905977936
0.8,8.21976188999109,0.436266753165716,1.02689638912936,1.02001684293784,0.994475020133488,0.960053104706681,0.958759400236745,0.959595788849726,0.953428494064471,0.954598516570043,1.02020766358892,0.965720649152829,0.96248990465261,0.945223588050834,0.964270739573376,0.965188010297433,0.973079105652974,0.991037366929576,0.99507019283339,0.993422297824962,0.990604210848697,0.987464538640993,0.997579594018811,1.0229600920912,1.02167685351485,0.999264074901395,1.02838004290673,1.01926696898686,1.0020543707611,1.01980319076653,1.02109303516246,1.04990040987001,0.982000570674875,0.984100548431793,0.997200971921189,1.01230116063239,1.04940121508332,1.0636010753349,1.02750054732654,1.02650112277428,1.03000013409431,0.999999890933044,0.999999896100545,0.999999897901539,0.999999907771347,0.999999915217872,0.999999905823924,0.999999907785735,0.999999894864026,0.999999914217225,0.999999863406631
1,8.21976456109469,0.436266901016509,1.02689613197341,1.02001650365959,0.99447465088492,0.96005272883502,0.958759018711514,0.959595405388814,0.953428116387122,0.954598142528851,1.02020741569325,0.965720272081748,0.962489524218583,0.945223215958439,0.964270361507435,0.965187625896465,0.973078694472808,0.991036940258187,0.99506978189358,0.993421901286815,0.990603758590716,0.987464063594078,0.99757917147838,1.02295968149004,1.02167644552061,0.999263645090658,1.02837976212162,1.0192665756457,1.00205397218291,1.01980273929526,1.02109257282773,1.04990017057094,0.982000194217386,0.98410020178925,0.997200544261644,1.0123006520705,1.04940082684498,1.06360071622983,1.02750028868048,1.0265006552755,1.03000005001758,0.999999881924261,0.99999988384747,0.999999885880697,0.999999896443508,0.999999905743378,0.999999899435899,0.999999899349643,0.999999883014087,0.999999895992313,0.999999842574492
1.00000610186357,5.96135110822613,2.72050431260509,0.941672751688473,0.845225677203372,0.738006138170446,0.72043714371906,0.757102388401924,0.761483031265964,0.765723788719777,0.77141526599479,0.924619936038074,0.751190305215583,0.753085584492032,0.729129274378628,0.733185937875901,0.691844892156441,0.554053068943887,0.50266061477318,0.604120549961422,0.654111433599593,0.628684535097549,0.667645524360799,0.359717084104633,0.220479690021159,0,0.432267204215575,0.856024002843819,0.778819916903505,0.694305035973234,0.842978045632304,0.864414363274769,0.942831634651336,0.827426387764536,0.823941009484013,0.688107885560858,0.738105335606248,0.413705905416295,0.363318389223901,0.898113285569546,0.910489839449342,1.00083791308752,1.00000024734353,1.0000003113019,1.00000032044094,1.0000006168625,1.00000065133249,1.00000106332823,1.00000139224037,1.0000002396041,1.00000039528607,0.999999858912464
1.00001387370266,5.96114275337204,2.72052026681269,0.941670098134963,0.845224812131986,0.73800674289887,0.720439020541686,0.757104395058105,0.761485131597476,0.765725519878791,0.771416832902688,0.924619890292064,0.751192625759783,0.753087831645986,0.729131501610229,0.733188231848832,0.691847016975029,0.554054746612984,0.502662143413531,0.604121940602488,0.654112598513808,0.628686135616976,0.667646642440869,0.359717983629908,0.220479728395566,0,0.432268518782643,0.856020883386198,0.778820923223211,0.694306205325669,0.842981201231373,0.86441794186284,0.942823053739166,0.827429336587057,0.823943453047574,0.688109198875685,0.738105787210108,0.41370466208732,0.363317324707526,0.898111894360679,0.910493774702013,1.00083739747715,1.00000071256078,1.00000085575975,1.00000087395138,1.00000153446478,1.0000016009822,1.00000254576131,1.00000329370972,1.00000069386942,1.0000010312573,0.999999879729445
1.00002164554174,5.96093476007139,2.72053618704499,0.941667448527065,0.845223946927783,0.738007344721796,0.720440892291413,0.757106396546282,0.761487226599847,0.76572724643969,0.771418395538119,0.924619843801627,0.751194940463607,0.75309007312779,0.729133723204737,0.733190520001704,0.691849136198515,0.554056419229835,0.502663667138388,0.604123326665318,0.654113759343227,0.628687730138739,0.667647754470261,0.359718879277094,0.220479764585644,0,0.432269829122775,0.856017767756415,0.778821925801148,0.694307370591199,0.842984349276485,0.864421512166785,0.94281448795127,0.827432278769837,0.823945890543206,0.688110507045094,0.738106232737469,0.413703416579431,0.363316260191846,0.898110502675932,0.910497701114477,1.00083688252282,1.00000117735639,1.00000140025051,1.0000014274988,1.00000245210094,1.00000255064316,1.00000402820109,1.00000519517909,1.00000114830003,1.0000016672871,0.999999900561588
1.00003427265379,5.96059760422728,2.72056197983385,0.941663153902959,0.845222551928133,0.738008321527563,0.720443924424792,0.757109638461503,0.761490620018107,0.765730042725743,0.771420926153051,0.924619766975479,0.751198689709632,0.753093703781285,0.729137321650506,0.733194226263314,0.691852568787619,0.554059127297982,0.502666133588726,0.604125571355024,0.654115640112431,0.628690308600159,0.667649548838698,0.359720326962516,0.220479819022066,0,0.43227195016721,0.856012721234585,0.778823550166689,0.694309258089393,0.842989449786449,0.864427296794411,0.942800641354226,0.827437045350581,0.823949838351734,0.688112621842799,0.738106944117787,0.413701388677672,0.363314530673276,0.898108244674708,0.910504062505428,1.00083604734238,1.0000019316252,1.000002284969,1.00000232694057,1.00000394308071,1.00000409360633,1.00000643677439,1.00000828454658,1.00000188697697,1.0000027007861,0.999999934440373
